Time,Correct Angle,Correct Angle Rate,Predicted Angle,Predicted Angle Rate
11.32,2.15374,0.174533,2.15409,-0.192975
11.34,2.15723,0.174533,2.16993,0.791811
11.36,2.16072,0.174533,2.16821,-0.085641
11.38,2.16421,0.174533,2.17239,0.208798
11.4,2.1677,0.174533,2.15461,-0.889015
11.42,2.17119,0.174533,2.16997,0.767968
11.44,2.17468,0.174533,2.19246,1.12474
11.46,2.17817,0.174533,2.16528,-1.35896
11.48,2.18166,0.174533,2.19274,1.37293
11.5,2.18515,0.174533,2.2126,0.992678
11.52,2.18864,0.174533,2.19212,-1.02379
11.54,2.19213,0.174533,2.18778,-0.216912
11.56,2.19562,0.174533,2.19441,0.331394
11.58,2.19911,0.174533,2.19001,-0.219787
11.6,2.20261,0.174533,2.20092,0.545384
11.62,2.2061,0.174533,2.20419,0.163285
11.64,2.20959,0.174533,2.22432,1.00646
11.66,2.21308,0.174533,2.2,-1.21608
11.68,2.21657,0.174533,2.21478,0.739342
11.7,2.22006,0.174533,2.21906,0.213825
11.72,2.22355,0.174533,2.21747,-0.0793931
11.74,2.22704,0.174533,2.23291,0.772037
11.76,2.23053,0.174533,2.22334,-0.478641
11.78,2.23402,0.174533,2.23491,0.578776
11.8,2.23751,0.174533,2.23331,-0.0800977
11.82,2.241,0.174533,2.24554,0.611506
11.84,2.24449,0.174533,2.23132,-0.711237
11.86,2.24798,0.174533,2.23942,0.405062
11.88,2.25147,0.174533,2.24298,0.178261
11.9,2.25497,0.174533,2.24003,-0.147738
11.92,2.25846,0.174533,2.25902,0.949308
11.94,2.26195,0.174533,2.26784,0.441254
11.96,2.26544,0.174533,2.2621,-0.286886
11.98,2.26893,0.174533,2.28647,1.21839
12,2.27242,0.174533,2.2771,-0.468751
12.02,2.27591,0.174533,2.25525,-1.0922
12.04,2.2794,0.174533,2.28598,1.53648
12.06,2.28289,0.174533,2.27687,-0.45535
12.08,2.28638,0.174533,2.29193,0.752552
12.1,2.28987,0.174533,2.28752,-0.220514
12.12,2.29336,0.174533,2.28105,-0.323188
12.14,2.29685,0.174533,2.31387,1.64114
12.16,2.30034,0.174533,2.29496,-0.945572
12.18,2.30383,0.174533,2.30158,0.330629
12.2,2.30733,0.174533,2.30151,-0.00338737
12.22,2.31082,0.174533,2.30906,0.377474
12.24,2.31431,0.174533,2.31903,0.498856
12.26,2.3178,0.174533,2.30986,-0.458598
12.28,2.32129,0.174533,2.3258,0.796806
12.3,2.32478,0.174533,2.33985,0.702589
12.32,2.32827,0.174533,2.33632,-0.176307
12.34,2.33176,0.174533,2.33106,-0.263101
12.36,2.33525,0.174533,2.32959,-0.0735493
12.38,2.33874,0.174533,2.33696,0.368671
12.4,2.34223,0.174533,2.34842,0.572714
12.42,2.34572,0.174533,2.33505,-0.668336
12.44,2.34921,0.174533,2.347,0.597226
12.46,2.3527,0.174533,2.33238,-0.731039
12.48,2.35619,0.174533,2.35642,1.2022
12.5,2.35969,0.174533,2.36087,0.222629
12.52,2.36318,0.174533,2.37743,0.827861
12.54,2.36667,0.174533,2.36015,-0.864069
12.56,2.37016,0.174533,2.35981,-0.0171243
12.58,2.37365,0.174533,2.37732,0.875738
12.6,2.37714,0.174533,2.38112,0.189991
12.62,2.38063,0.174533,2.3825,0.0688139
12.64,2.38412,0.174533,2.38465,0.107819
12.66,2.38761,0.174533,2.39078,0.306576
12.68,2.3911,0.174533,2.399,0.41058
12.7,2.39459,0.174533,2.40546,0.323255
12.72,2.39808,0.174533,2.3892,-0.812922
12.74,2.40157,0.174533,2.41298,1.18864
12.76,2.40506,0.174533,2.40343,-0.477156
12.78,2.40855,0.174533,2.41041,0.348646
12.8,2.41205,0.174533,2.40963,-0.0385711
12.82,2.41554,0.174533,2.42609,0.822769
12.84,2.41903,0.174533,2.41854,-0.377278
12.86,2.42252,0.174533,2.41712,-0.0710681
12.88,2.42601,0.174533,2.41775,0.0312003
12.9,2.4295,0.174533,2.43944,1.08471
12.92,2.43299,0.174533,2.41431,-1.25654
12.94,2.43648,0.174533,2.44733,1.651
12.96,2.43997,0.174533,2.43591,-0.570784
12.98,2.44346,0.174533,2.43304,-0.14354
13,2.44695,0.174533,2.44904,0.799816
13.02,2.45044,0.174533,2.44933,0.014425
13.04,2.45393,0.174533,2.44198,-0.367258
13.06,2.45742,0.174533,2.4492,0.361071
13.08,2.46091,0.174533,2.46258,0.668577
13.1,2.4644,0.174533,2.46023,-0.11726
13.12,2.4679,0.174533,2.46984,0.480452
13.14,2.47139,0.174533,2.47877,0.446376
13.16,2.47488,0.174533,2.46979,-0.449046
13.18,2.47837,0.174533,2.48315,0.66825
13.2,2.48186,0.174533,2.47242,-0.536552
13.22,2.48535,0.174533,2.46701,-0.270332
13.24,2.48884,0.174533,2.4865,0.974506
13.26,2.49233,0.174533,2.48288,-0.181384
13.28,2.49582,0.174533,2.50932,1.32237
13.3,2.49931,0.174533,2.50557,-0.187611
13.32,2.5028,0.174533,2.50564,0.00323692
13.34,2.50629,0.174533,2.53057,1.2467
13.36,2.50978,0.174533,2.50572,-1.24251
13.38,2.51327,0.174533,2.49713,-0.429396
13.4,2.51676,0.174533,2.50226,0.256644
13.42,2.52026,0.174533,2.51317,0.545386
13.44,2.52375,0.174533,2.52298,0.490374
13.46,2.52724,0.174533,2.53017,0.359765
13.48,2.53073,0.174533,2.53837,0.409743
13.5,2.53422,0.174533,2.5306,-0.388387
13.52,2.53771,0.174533,2.52603,-0.228811
13.54,2.5412,0.174533,2.53994,0.695661
13.56,2.54469,0.174533,2.54762,0.384019
13.58,2.54818,0.174533,2.55925,0.581717
13.6,2.55167,0.174533,2.54911,-0.507382
13.62,2.55516,0.174533,2.56647,0.868438
13.64,2.55865,0.174533,2.57556,0.454047
13.66,2.56214,0.174533,2.56571,-0.492085
13.68,2.56563,0.174533,2.56088,-0.241664
13.7,2.56912,0.174533,2.56124,0.0177607
13.72,2.57262,0.174533,2.56628,0.252034
13.74,2.57611,0.174533,2.57172,0.272031
13.76,2.5796,0.174533,2.57699,0.263454
13.78,2.58309,0.174533,2.58097,0.199285
13.8,2.58658,0.174533,2.59639,0.770795
13.82,2.59007,0.174533,2.57531,-1.05384
13.84,2.59356,0.174533,2.58026,0.247495
13.86,2.59705,0.174533,2.5884,0.40678
13.88,2.60054,0.174533,2.60927,1.04351
13.9,2.60403,0.174533,2.58917,-1.00504
13.92,2.60752,0.174533,2.59992,0.537453
13.94,2.61101,0.174533,2.61079,0.543869
13.96,2.6145,0.174533,2.61895,0.407875
13.98,2.61799,0.174533,2.61251,-0.321952
14,2.62148,0.174533,2.62514,0.631541
14.02,2.62498,0.174533,2.615,-0.506981
14.04,2.62847,0.174533,2.61182,-0.159079
14.06,2.63196,0.174533,2.6253,0.673783
14.08,2.63545,0.174533,2.66639,2.05446
14.1,2.63894,0.174533,2.6482,-0.909267
14.12,2.64243,0.174533,2.64729,-0.0453129
14.14,2.64592,0.174533,2.65602,0.436199
14.16,2.64941,0.174533,2.64052,-0.775058
14.18,2.6529,0.174533,2.66873,1.41086
14.2,2.65639,0.174533,2.62904,-1.98452
14.22,2.65988,0.174533,2.66981,2.03819
14.24,2.66337,0.174533,2.67818,0.418487
14.26,2.66686,0.174533,2.66035,-0.891549
14.28,2.67035,0.174533,2.65925,-0.0545983
14.3,2.67384,0.174533,2.6503,-0.447782
14.32,2.67734,0.174533,2.67612,1.29087
14.34,2.68083,0.174533,2.67164,-0.223551
14.36,2.68432,0.174533,2.69781,1.30807
14.38,2.68781,0.174533,2.66879,-1.45084
14.4,2.6913,0.174533,2.70032,1.57673
14.42,2.69479,0.174533,2.70211,0.089486
14.44,2.69828,0.174533,2.69942,-0.134488
14.46,2.70177,0.174533,2.70498,0.277604
14.48,2.70526,0.174533,2.69118,-0.689885
14.5,2.70875,0.174533,2.71592,1.23716
14.52,2.71224,0.174533,2.71208,-0.191861
14.54,2.71573,0.174533,2.73307,1.04924
14.56,2.71922,0.174533,2.71451,-0.927794
14.58,2.72271,0.174533,2.71399,-0.0263879
14.6,2.7262,0.174533,2.7249,0.545665
14.62,2.72969,0.174533,2.73359,0.434534
14.64,2.73319,0.174533,2.72411,-0.474128
14.66,2.73668,0.174533,2.74818,1.20353
14.68,2.74017,0.174533,2.74793,-0.0122691
14.7,2.74366,0.174533,2.73266,-0.763667
14.72,2.74715,0.174533,2.75078,0.906238
14.74,2.75064,0.174533,2.76402,0.661631
14.76,2.75413,0.174533,2.7545,-0.475737
14.78,2.75762,0.174533,2.77232,0.891093
14.8,2.76111,0.174533,2.74143,-1.54448
14.82,2.7646,0.174533,2.77181,1.5187
14.84,2.76809,0.174533,2.78027,0.42292
14.86,2.77158,0.174533,2.76901,-0.562567
14.88,2.77507,0.174533,2.76344,-0.278751
14.9,2.77856,0.174533,2.78158,0.907055
14.92,2.78205,0.174533,2.75383,-1.38755
14.94,2.78555,0.174533,2.78456,1.53656
14.96,2.78904,0.174533,2.79183,0.363486
14.98,2.79253,0.174533,2.80147,0.481778
15,2.79602,0.174533,2.79272,-0.437223
15.02,2.79951,0.174533,2.79837,0.282539
15.04,2.803,0.174533,2.79553,-0.141934
15.06,2.80649,0.174533,2.80744,0.595424
15.08,2.80998,0.174533,2.8215,0.702674
15.1,2.81347,0.174533,2.81728,-0.210773
15.12,2.81696,0.174533,2.8221,0.240931
15.14,2.82045,0.174533,2.82115,-0.0476749
15.16,2.82394,0.174533,2.80488,-0.813324
15.18,2.82743,0.174533,2.81295,0.403718
15.2,2.83092,0.174533,2.82418,0.561224
15.22,2.83441,0.174533,2.81174,-0.622043
15.24,2.83791,0.174533,2.8459,1.7082
15.26,2.8414,0.174533,2.84212,-0.189142
15.28,2.84489,0.174533,2.85089,0.438407
15.3,2.84838,0.174533,2.88061,1.48642
15.32,2.85187,0.174533,2.8404,-2.01081
15.34,2.85536,0.174533,2.83945,-0.0474666
15.36,2.85885,0.174533,2.85794,0.924614
15.38,2.86234,0.174533,2.85021,-0.386425
15.4,2.86583,0.174533,2.88503,1.74112
15.42,2.86932,0.174533,2.85944,-1.27984
15.44,2.87281,0.174533,2.8693,0.493306
15.46,2.8763,0.174533,2.87052,0.0609146
15.48,2.87979,0.174533,2.88774,0.860725
15.5,2.88328,0.174533,2.87964,-0.404973
15.52,2.88677,0.174533,2.8698,-0.491726
15.54,2.89027,0.174533,2.89777,1.39837
15.56,2.89376,0.174533,2.89179,-0.298941
15.58,2.89725,0.174533,2.87592,-0.793817
15.6,2.90074,0.174533,2.8987,1.1393
15.62,2.90423,0.174533,2.87262,-1.30401
15.64,2.90772,0.174533,2.90687,1.71248
15.66,2.91121,0.174533,2.90528,-0.0797538
15.68,2.9147,0.174533,2.89873,-0.32724
15.7,2.91819,0.174533,2.91392,0.759562
15.72,2.92168,0.174533,2.91694,0.150644
15.74,2.92517,0.174533,2.92358,0.332286
15.76,2.92866,0.174533,2.92205,-0.0766096
15.78,2.93215,0.174533,2.94505,1.14982
15.8,2.93564,0.174533,2.92289,-1.10758
15.82,2.93913,0.174533,2.94029,0.869608
15.84,2.94263,0.174533,2.95511,0.74142
15.86,2.94612,0.174533,2.94423,-0.544
15.88,2.94961,0.174533,2.95358,0.467201
15.9,2.9531,0.174533,2.94449,-0.454422
15.92,2.95659,0.174533,2.95724,0.637577
15.94,2.96008,0.174533,2.96433,0.354341
15.96,2.96357,0.174533,2.97559,0.562951
15.98,2.96706,0.174533,2.96889,-0.334902
16,2.97055,0.174533,2.97661,0.386154
16.02,2.97404,0.174533,2.9799,0.164419
16.04,2.97753,0.174533,2.9955,0.780089
16.06,2.98102,0.174533,2.98423,-0.563518
16.08,2.98451,0.174533,2.98693,0.134661
16.1,2.988,0.174533,2.98502,-0.0950688
16.12,2.99149,0.174533,2.97365,-0.568565
16.14,2.99498,0.174533,2.98282,0.458345
16.16,2.99848,0.174533,2.99896,0.807265
16.18,3.00197,0.174533,3.01227,0.665139
16.2,3.00546,0.174533,3.01323,0.0479009
16.22,3.00895,0.174533,2.99935,-0.694013
16.24,3.01244,0.174533,3.00678,0.371722
16.26,3.01593,0.174533,3.02799,1.06047
16.28,3.01942,0.174533,3.00653,-1.07311
16.3,3.02291,0.174533,3.01148,0.247812
16.32,3.0264,0.174533,3.00718,-0.214975
16.34,3.02989,0.174533,3.03191,1.23655
16.36,3.03338,0.174533,3.02321,-0.435426
16.38,3.03687,0.174533,3.03349,0.514409
16.4,3.04036,0.174533,3.02841,-0.254343
16.42,3.04385,0.174533,3.05138,1.1484
16.44,3.04734,0.174533,3.05948,0.405214
16.46,3.05084,0.174533,3.04523,-0.712381
16.48,3.05433,0.174533,3.04392,-0.0654507
16.5,3.05782,0.174533,3.06548,1.07762
16.52,3.06131,0.174533,3.05449,-0.549141
16.54,3.0648,0.174533,3.07451,1.00102
16.56,3.06829,0.174533,3.06882,-0.284843
16.58,3.07178,0.174533,3.07183,0.150467
16.6,3.07527,0.174533,3.07085,-0.048918
16.62,3.07876,0.174533,3.07615,0.265325
16.64,3.08225,0.174533,3.07081,-0.267388
16.66,3.08574,0.174533,3.08794,0.856885
16.68,3.08923,0.174533,3.10027,0.616252
16.7,3.09272,0.174533,3.09161,-0.432694
16.72,3.09621,0.174533,3.10981,0.909991
16.74,3.0997,0.174533,3.0979,-0.595844
16.76,3.1032,0.174533,3.1034,0.275357
16.78,3.10669,0.174533,3.09632,-0.354462
16.8,3.11018,0.174533,3.11489,0.928725
16.82,3.11367,0.174533,3.13814,1.1626
16.84,3.11716,0.174533,3.12277,-0.768736
16.86,3.12065,0.174533,3.13148,0.435798
16.88,3.12414,0.174533,3.1262,-0.264359
16.9,3.12763,0.174533,3.14076,0.728201
16.92,3.13112,0.174533,3.1262,-0.728172
16.94,3.13461,0.174533,3.13881,0.630813
16.96,3.1381,0.174533,3.12965,-0.45822
16.98,3.14159,0.174533,3.15232,1.13342
17,-3.1381,0.174533,-3.13641,-314.436
17.02,-3.13461,0.174533,-3.13074,0.283286
17.04,-3.13112,0.174533,-3.10521,1.27651
17.06,-3.12763,0.174533,-3.11514,-0.496197
17.08,-3.12414,0.174533,-3.12404,-0.445354
17.1,-3.12065,0.174533,-3.1438,-0.987759
17.12,-3.11716,0.174533,-3.1256,0.910062
17.14,-3.11367,0.174533,-3.08982,1.78887
17.16,-3.11018,0.174533,-3.10189,-0.603391
17.18,-3.10669,0.174533,-3.09489,0.349651
17.2,-3.1032,0.174533,-3.08713,0.388366
17.22,-3.0997,0.174533,-3.09498,-0.39249
17.24,-3.09621,0.174533,-3.10995,-0.748521
17.26,-3.09272,0.174533,-3.07014,1.99017
17.28,-3.08923,0.174533,-3.10201,-1.5934
17.3,-3.08574,0.174533,-3.08501,0.85022
17.32,-3.08225,0.174533,-3.07945,0.277614
17.34,-3.07876,0.174533,-3.08446,-0.250223
17.36,-3.07527,0.174533,-3.07521,0.462345
17.38,-3.07178,0.174533,-3.07175,0.173091
17.4,-3.06829,0.174533,-3.05777,0.699144
17.42,-3.0648,0.174533,-3.07997,-1.11016
17.44,-3.06131,0.174533,-3.0491,1.54342
17.46,-3.05782,0.174533,-3.05282,-0.185774
17.48,-3.05433,0.174533,-3.04913,0.184312
17.5,-3.05084,0.174533,-3.05354,-0.220302
17.52,-3.04734,0.174533,-3.05702,-0.174073
17.54,-3.04385,0.174533,-3.03227,1.23739
17.56,-3.04036,0.174533,-3.0506,-0.916556
17.58,-3.03687,0.174533,-3.03397,0.831688
17.6,-3.03338,0.174533,-3.04946,-0.774751
17.62,-3.02989,0.174533,-3.02767,1.08981
17.64,-3.0264,0.174533,-3.03706,-0.469565
17.66,-3.02291,0.174533,-3.01758,0.974186
17.68,-3.01942,0.174533,-3.03322,-0.782279
17.7,-3.01593,0.174533,-3.03173,0.0745886
17.72,-3.01244,0.174533,-3.00385,1.39393
17.74,-3.00895,0.174533,-3.004,-0.0072521
17.76,-3.00546,0.174533,-3.01139,-0.369963
17.78,-3.00197,0.174533,-2.9966,0.739967
17.8,-2.99848,0.174533,-2.99211,0.224376
17.82,-2.99498,0.174533,-2.98905,0.153093
17.84,-2.99149,0.174533,-2.98544,0.180082
17.86,-2.988,0.174533,-2.98693,-0.0742143
17.88,-2.98451,0.174533,-2.9837,0.16151
17.9,-2.98102,0.174533,-2.98579,-0.104576
17.92,-2.97753,0.174533,-2.97924,0.327292
17.94,-2.97404,0.174533,-2.96826,0.549058
17.96,-2.97055,0.174533,-2.97064,-0.118793
17.98,-2.96706,0.174533,-2.96324,0.370192
18,-2.96357,0.174533,-2.94796,0.763955
18.02,-2.96008,0.174533,-2.9621,-0.707192
18.04,-2.95659,0.174533,-2.95366,0.42212
18.06,-2.9531,0.174533,-2.96428,-0.53129
18.08,-2.94961,0.174533,-2.95497,0.465871
18.1,-2.94612,0.174533,-2.95025,0.235842
18.12,-2.94263,0.174533,-2.93552,0.736678
18.14,-2.93913,0.174533,-2.93881,-0.164841
18.16,-2.93564,0.174533,-2.93841,0.0198916
18.18,-2.93215,0.174533,-2.93322,0.259927
18.2,-2.92866,0.174533,-2.91619,0.851514
18.22,-2.92517,0.174533,-2.93621,-1.00144
18.24,-2.92168,0.174533,-2.92313,0.654221
18.26,-2.91819,0.174533,-2.91227,0.543077
18.28,-2.9147,0.174533,-2.89531,0.847802
18.3,-2.91121,0.174533,-2.91802,-1.13561
18.32,-2.90772,0.174533,-2.91315,0.243813
18.34,-2.90423,0.174533,-2.92415,-0.550278
18.36,-2.90074,0.174533,-2.89517,1.44944
18.38,-2.89725,0.174533,-2.90063,-0.27304
18.4,-2.89376,0.174533,-2.88603,0.729699
18.42,-2.89027,0.174533,-2.89061,-0.228821
18.44,-2.88677,0.174533,-2.8713,0.965502
18.46,-2.88328,0.174533,-2.87714,-0.292241
18.48,-2.87979,0.174533,-2.88343,-0.314515
18.5,-2.8763,0.174533,-2.88482,-0.0691661
18.52,-2.87281,0.174533,-2.86702,0.889695
18.54,-2.86932,0.174533,-2.87258,-0.277902
18.56,-2.86583,0.174533,-2.85677,0.790484
18.58,-2.86234,0.174533,-2.84377,0.650065
18.6,-2.85885,0.174533,-2.84807,-0.214754
18.62,-2.85536,0.174533,-2.85221,-0.207236
18.64,-2.85187,0.174533,-2.85469,-0.123979
18.66,-2.84838,0.174533,-2.84725,0.371969
18.68,-2.84489,0.174533,-2.85661,-0.468236
18.7,-2.8414,0.174533,-2.84434,0.613538
18.72,-2.83791,0.174533,-2.8311,0.662083
18.74,-2.83441,0.174533,-2.84068,-0.478713
18.76,-2.83092,0.174533,-2.83144,0.461607
18.78,-2.82743,0.174533,-2.81931,0.606833
18.8,-2.82394,0.174533,-2.80383,0.774102
18.82,-2.82045,0.174533,-2.80707,-0.162262
18.84,-2.81696,0.174533,-2.81958,-0.625301
18.86,-2.81347,0.174533,-2.82877,-0.459442
18.88,-2.80998,0.174533,-2.8165,0.613295
18.9,-2.80649,0.174533,-2.81779,-0.0646606
18.92,-2.803,0.174533,-2.81022,0.378458
18.94,-2.79951,0.174533,-2.80296,0.363384
18.96,-2.79602,0.174533,-2.80203,0.0464041
18.98,-2.79253,0.174533,-2.79603,0.299778
19,-2.78904,0.174533,-2.78367,0.618199
19.02,-2.78555,0.174533,-2.77522,0.422539
19.04,-2.78205,0.174533,-2.76623,0.449296
19.06,-2.77856,0.174533,-2.78134,-0.755356
19.08,-2.77507,0.174533,-2.78225,-0.0454318
19.1,-2.77158,0.174533,-2.77168,0.528308
19.12,-2.76809,0.174533,-2.76048,0.559969
19.14,-2.7646,0.174533,-2.77333,-0.642478
19.16,-2.76111,0.174533,-2.75555,0.889174
19.18,-2.75762,0.174533,-2.74914,0.320519
19.2,-2.75413,0.174533,-2.74597,0.158174
19.22,-2.75064,0.174533,-2.75739,-0.570577
19.24,-2.74715,0.174533,-2.74882,0.428097
19.26,-2.74366,0.174533,-2.75222,-0.169673
19.28,-2.74017,0.174533,-2.73882,0.669672
19.3,-2.73668,0.174533,-2.73278,0.30236
19.32,-2.73319,0.174533,-2.73193,0.0422339
19.34,-2.72969,0.174533,-2.71865,0.663862
19.36,-2.7262,0.174533,-2.71112,0.376761
19.38,-2.72271,0.174533,-2.70273,0.419363
19.4,-2.71922,0.174533,-2.71086,-0.406396
19.42,-2.71573,0.174533,-2.72914,-0.914144
19.44,-2.71224,0.174533,-2.6969,1.61232
19.46,-2.70875,0.174533,-2.70592,-0.451302
19.48,-2.70526,0.174533,-2.69791,0.400594
19.5,-2.70177,0.174533,-2.72418,-1.3137
19.52,-2.69828,0.174533,-2.71394,0.512462
19.54,-2.69479,0.174533,-2.69134,1.1299
19.56,-2.6913,0.174533,-2.69034,0.0498112
19.58,-2.68781,0.174533,-2.69351,-0.158667
19.6,-2.68432,0.174533,-2.6857,0.390944
19.62,-2.68083,0.174533,-2.68805,-0.117509
19.64,-2.67734,0.174533,-2.6822,0.292423
19.66,-2.67384,0.174533,-2.68338,-0.0591587
19.68,-2.67035,0.174533,-2.67063,0.637549
19.7,-2.66686,0.174533,-2.67759,-0.347802
19.72,-2.66337,0.174533,-2.65178,1.29028
19.74,-2.65988,0.174533,-2.67189,-1.00527
19.76,-2.65639,0.174533,-2.6522,0.9845
19.78,-2.6529,0.174533,-2.64743,0.238421
19.8,-2.64941,0.174533,-2.65573,-0.415342
19.82,-2.64592,0.174533,-2.63896,0.838587
19.84,-2.64243,0.174533,-2.63631,0.132651
19.86,-2.63894,0.174533,-2.64946,-0.65772
19.88,-2.63545,0.174533,-2.62769,1.08846
19.9,-2.63196,0.174533,-2.62958,-0.0941323
19.92,-2.62847,0.174533,-2.62135,0.411508
19.94,-2.62498,0.174533,-2.61097,0.518875
19.96,-2.62148,0.174533,-2.62654,-0.778514
19.98,-2.61799,0.174533,-2.60637,1.00851
20,-2.6145,0.174533,-2.61328,-0.345485
20.02,-2.61101,0.174533,-2.60913,0.207644
20.04,-2.60752,0.174533,-2.62373,-0.730032
20.06,-2.60403,0.174533,-2.59991,1.19104
20.08,-2.60054,0.174533,-2.58948,0.521479
20.1,-2.59705,0.174533,-2.58956,-0.00403448
20.12,-2.59356,0.174533,-2.59026,-0.035122
20.14,-2.59007,0.174533,-2.58803,0.111649
20.16,-2.58658,0.174533,-2.57482,0.660227
20.18,-2.58309,0.174533,-2.5804,-0.279131
20.2,-2.5796,0.174533,-2.56518,0.761048
20.22,-2.57611,0.174533,-2.57503,-0.492388
20.24,-2.57262,0.174533,-2.57958,-0.227385
20.26,-2.56912,0.174533,-2.5827,-0.155989
20.28,-2.56563,0.174533,-2.55383,1.44363
20.3,-2.56214,0.174533,-2.5711,-0.863662
20.32,-2.55865,0.174533,-2.5512,0.994952
20.34,-2.55516,0.174533,-2.55375,-0.127211
20.36,-2.55167,0.174533,-2.55474,-0.0497155
20.38,-2.54818,0.174533,-2.53153,1.16067
20.4,-2.54469,0.174533,-2.53825,-0.33612
20.42,-2.5412,0.174533,-2.54697,-0.436328
20.44,-2.53771,0.174533,-2.54423,0.13726
20.46,-2.53422,0.174533,-2.53341,0.540937
20.48,-2.53073,0.174533,-2.51864,0.738575
20.5,-2.52724,0.174533,-2.53767,-0.951419
20.52,-2.52375,0.174533,-2.52469,0.649115
20.54,-2.52026,0.174533,-2.5096,0.754051
20.56,-2.51676,0.174533,-2.52046,-0.54297
20.58,-2.51327,0.174533,-2.5116,0.443293
20.6,-2.50978,0.174533,-2.51207,-0.0236383
20.62,-2.50629,0.174533,-2.50688,0.259461
20.64,-2.5028,0.174533,-2.51015,-0.163317
20.66,-2.49931,0.174533,-2.49503,0.755978
20.68,-2.49582,0.174533,-2.50113,-0.305001
20.7,-2.49233,0.174533,-2.50562,-0.224611
20.72,-2.48884,0.174533,-2.50545,0.0086364
20.74,-2.48535,0.174533,-2.48257,1.14405
20.76,-2.48186,0.174533,-2.46876,0.690422
20.78,-2.47837,0.174533,-2.48612,-0.868259
20.8,-2.47488,0.174533,-2.45749,1.43174
20.82,-2.47139,0.174533,-2.47445,-0.847808
20.84,-2.4679,0.174533,-2.47116,0.164388
20.86,-2.4644,0.174533,-2.46927,0.0946228
20.88,-2.46091,0.174533,-2.4726,-0.166932
20.9,-2.45742,0.174533,-2.46047,0.606876
20.92,-2.45393,0.174533,-2.44456,0.795365
20.94,-2.45044,0.174533,-2.4429,0.0829284
20.96,-2.44695,0.174533,-2.45024,-0.366785
20.98,-2.44346,0.174533,-2.43318,0.852592
21,-2.43997,0.174533,-2.44656,-0.668586
21.02,-2.43648,0.174533,-2.42435,1.11015
21.04,-2.43299,0.174533,-2.43969,-0.766807
21.06,-2.4295,0.174533,-2.42452,0.758577
21.08,-2.42601,0.174533,-2.42029,0.211578
21.1,-2.42252,0.174533,-2.42988,-0.479567
21.12,-2.41903,0.174533,-2.43818,-0.41498
21.14,-2.41554,0.174533,-2.40184,1.817
21.16,-2.41205,0.174533,-2.42732,-1.27422
21.18,-2.40855,0.174533,-2.42332,0.19984
21.2,-2.40506,0.174533,-2.4034,0.99646
21.22,-2.40157,0.174533,-2.40878,-0.269043
21.24,-2.39808,0.174533,-2.3954,0.668831
21.26,-2.39459,0.174533,-2.38568,0.485867
21.28,-2.3911,0.174533,-2.38098,0.235247
21.3,-2.38761,0.174533,-2.40274,-1.08804
21.32,-2.38412,0.174533,-2.37509,1.38242
21.34,-2.38063,0.174533,-2.36355,0.577132
21.36,-2.37714,0.174533,-2.37816,-0.730896
21.38,-2.37365,0.174533,-2.37154,0.331152
21.4,-2.37016,0.174533,-2.38344,-0.59511
21.42,-2.36667,0.174533,-2.37409,0.467669
21.44,-2.36318,0.174533,-2.36349,0.530064
21.46,-2.35969,0.174533,-2.35054,0.64767
21.48,-2.35619,0.174533,-2.36078,-0.512095
21.5,-2.3527,0.174533,-2.34843,0.617376
21.52,-2.34921,0.174533,-2.34725,0.0590145
21.54,-2.34572,0.174533,-2.35885,-0.579823
21.56,-2.34223,0.174533,-2.3365,1.11749
21.58,-2.33874,0.174533,-2.3244,0.604811
21.6,-2.33525,0.174533,-2.32746,-0.152986
21.62,-2.33176,0.174533,-2.32518,0.114191
21.64,-2.32827,0.174533,-2.33161,-0.321525
21.66,-2.32478,0.174533,-2.31888,0.636481
21.68,-2.32129,0.174533,-2.32007,-0.059386
21.7,-2.3178,0.174533,-2.30188,0.909291
21.72,-2.31431,0.174533,-2.31832,-0.822169
21.74,-2.31082,0.174533,-2.30714,0.559041
21.76,-2.30733,0.174533,-2.32417,-0.85165
21.78,-2.30383,0.174533,-2.30486,0.965763
21.8,-2.30034,0.174533,-2.32171,-0.842504
21.82,-2.29685,0.174533,-2.30996,0.587438
21.84,-2.29336,0.174533,-2.2876,1.11823
21.86,-2.28987,0.174533,-2.28794,-0.0172663
21.88,-2.28638,0.174533,-2.30396,-0.801167
21.9,-2.28289,0.174533,-2.29281,0.557517
21.92,-2.2794,0.174533,-2.28438,0.421975
21.94,-2.27591,0.174533,-2.28123,0.157163
21.96,-2.27242,0.174533,-2.27039,0.542136
21.98,-2.26893,0.174533,-2.29121,-1.04113
22,-2.26544,0.174533,-2.25721,1.70022
22.02,-2.26195,0.174533,-2.24771,0.47487
22.04,-2.25846,0.174533,-2.27273,-1.25115
22.06,-2.25497,0.174533,-2.22635,2.319
22.08,-2.25147,0.174533,-2.26209,-1.78699
22.1,-2.24798,0.174533,-2.23096,1.55666
22.12,-2.24449,0.174533,-2.25163,-1.03377
22.14,-2.241,0.174533,-2.24344,0.40974
22.16,-2.23751,0.174533,-2.23956,0.194231
22.18,-2.23402,0.174533,-2.22939,0.508169
22.2,-2.23053,0.174533,-2.22853,0.0429803
22.22,-2.22704,0.174533,-2.23011,-0.0790319
22.24,-2.22355,0.174533,-2.22514,0.248609
22.26,-2.22006,0.174533,-2.2111,0.702244
22.28,-2.21657,0.174533,-2.22375,-0.632704
